Experiment,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9324073924222169,0.9451399964678385,0.9417398576822251,0.9432165788075606
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9316729622448726,0.9446837671432604,0.9407483420539824,0.9424696117187216
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9338769540838181,0.9459590864795417,0.9434410444743759,0.9444583212503789
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9313060168896283,0.9428527595095073,0.9404565131585286,0.9414335452957493
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9293220735811213,0.9419943666332378,0.9383509198371616,0.9399240113098296
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9305710472454283,0.9428048943757501,0.9405110141970159,0.9414860197130563
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9309381004940438,0.9430866408207853,0.9396713419051219,0.9411337489061881
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9315990013389568,0.9440483265542197,0.9408271740470395,0.9422428555808361
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9322613587443802,0.944247974307706,0.9421194453727217,0.9429836740472421
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9324069608487326,0.9447420312937981,0.942458577273869,0.9433604734619105
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9295418523781317,0.942229605554032,0.9396084714101074,0.9407781388682828
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.92777909048046,0.9406168166183025,0.9380033060659889,0.9389818044938563
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.931379276488632,0.9433853385374477,0.9407509155220822,0.9418765018491488
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9320410944271995,0.9441302945076873,0.9414502257531236,0.942602362726521
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9319658927475155,0.9444725875815589,0.9412567085841351,0.9426799718023261
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.932333701249729,0.9443424413134313,0.9416090358637941,0.9427303499449169
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9328486763101763,0.945347875045418,0.942002631046298,0.9434556091033757
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9310121692933307,0.9440744557464444,0.9416143255799406,0.9426542903451708
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9325540734602807,0.9445329427584168,0.9421527480920135,0.9432012099772746
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9314525360876355,0.9436551935118105,0.9410356226047354,0.9422028812498524
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9299094450936028,0.9419383681072067,0.9396650272883992,0.9406494404752216
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.927631923922226,0.9409402721640436,0.9380158285640834,0.9391696517385564
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.929763033788967,0.9419228930071506,0.9391405283393783,0.940323445461672
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9310851052122209,0.9434905348595809,0.9399904766107031,0.9414755645309814
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9337289783253008,0.946188695701139,0.9426744587473415,0.9442539334807172
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9306443068444319,0.9436655455432785,0.9400637113311786,0.9416467278802936
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9326278725261398,0.9454998413147908,0.9422322892720064,0.9436084117078544
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9292477889950919,0.941302717605461,0.9389010029369566,0.9399223218226235
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9312317862502846,0.9437130867255732,0.9403914101611803,0.9417945569627809
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.931378359394977,0.9440641752199959,0.9406506598881842,0.9421597386771963
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9278526737595769,0.9401128823186911,0.9374704137530265,0.9385767966720392
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9310841881185661,0.9441182532926993,0.940732262838627,0.9422298696783408
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9301300330908969,0.9428333897312647,0.9404294584698892,0.9414876315471845
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9320397457600602,0.9443084910049702,0.9409049558280458,0.942455023381837
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.931672908298187,0.9445077399252628,0.9413162525462431,0.9426980549773344
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.929763033788967,0.9424410831668247,0.9389096968678965,0.9403925353626518
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9305706696186293,0.9431359912824142,0.9400846773923295,0.9413769222239932
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9304243662073646,0.9430647100180941,0.9399362468945143,0.9412507897474793
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9315255798998965,0.9443804678586257,0.9404617432571494,0.9421984852661666
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9279991390108984,0.9415460450816763,0.937696153410531,0.9393431486559098
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9305714248722273,0.9427199036497799,0.9405820369016936,0.941461896606133
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9310123311333875,0.9434526979942481,0.9405256353049871,0.9417558353463477
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9294684848857571,0.9416052570217113,0.9390754736886855,0.9401230557137683
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9307910957758667,0.9433663664557514,0.9399791696587905,0.9414582136957442
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9303504592481342,0.9420804521191849,0.9397540777856846,0.9407261350808668
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9313785212350337,0.9441038521521226,0.940557463063373,0.9421058150828923
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9294688085658706,0.9416354254142958,0.9386967769398055,0.9399254229302377
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9304242583139934,0.9427270960221754,0.9400098047519171,0.9411669143861163
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9299830823194053,0.9425996591340915,0.9399185449260251,0.9410096605184624
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9313794383286884,0.9446167784359416,0.9405653624180074,0.9422773581534626
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9291750149162585,0.9423188053757373,0.9396540741522289,0.940819048540481
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9304244741007359,0.9424979638694457,0.9395140603845948,0.940795399729474
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9307909878824955,0.9433338195932709,0.9401993207949453,0.9415471420678354
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9308643014281845,0.9428649617933258,0.9407872929246455,0.9416267470206195
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9277788746937178,0.9412738379467174,0.9378958572038041,0.9393133904852091
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9310848354787931,0.9432082785594119,0.9408482061544244,0.9418075913234176
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9297623864287402,0.9418471653820341,0.939425925044336,0.9403359974584932
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9313788449151474,0.94370040420134,0.9408161264755052,0.9420261479386431
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9313055313694582,0.9443170068083223,0.9406490010295052,0.942208571806994
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9293221275278067,0.9415615430331469,0.9382283092678507,0.9397300731298108
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9312325954505681,0.9438207755402956,0.9396226284728977,0.941484382082826
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9298359697078571,0.9426229686751588,0.9385954333759594,0.9403771704820454
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9305694827915468,0.9424743700804615,0.9400774359127816,0.9410080671656192
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9310848894254786,0.9437546896846536,0.9406530769141949,0.9419774085610676
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9305704538318869,0.9430299910061353,0.9398211525662766,0.9412822474125997
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9299096608803451,0.9430522994179384,0.9395962387042781,0.9410758641360605
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9308646251082979,0.9434306789443292,0.9404407854054024,0.9417849303269261
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9312316244102279,0.9440350242784472,0.9403729447673242,0.9419254380859454
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.93035051319482,0.9435879379004251,0.9403738955897278,0.9418068331080602
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9305711011921138,0.9426863176868061,0.9402539135366987,0.941221634672754
Ap-25-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,5,1500,adaptive,0.003,1e-05,0.9311584187579101,0.9437127356162731,0.9412255072297592,0.9422436891547934
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.931011629826475,0.9429628802405888,0.9398993987514569,0.941219125083663
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9308659198287517,0.9425339844751891,0.9393479268478352,0.9407266014830904
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9312327572906247,0.9431958928656536,0.9399158610236142,0.9413678312366247
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9321871281050365,0.9442808247139926,0.9417129496284818,0.9428701926455718
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9293950634466969,0.9419506614224163,0.9384433675781837,0.9399486785536115
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9315258496333243,0.9441526495358209,0.9417199332044349,0.9428088863229899
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.931379276488632,0.942953158778551,0.9405317496510923,0.9415892907467333
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9291019171573118,0.9411120207390274,0.9382372664199392,0.9394410106641079
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9310849433721643,0.9444010569301436,0.9408818008422857,0.9424194977643964
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9316724767247025,0.9435805939917523,0.9410469499642412,0.9420753550279528
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9305709932987426,0.9430610030612734,0.9398572208838931,0.9412301944203822
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.930056341918409,0.9418255912167472,0.938981461667777,0.9401902438533242
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9297626022154827,0.942081178365594,0.9388328808506581,0.9402823349130701
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9311577713976831,0.9440170399960859,0.9404766720715447,0.9419854956051333
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.930790556309011,0.9425008087583322,0.9399246103596923,0.9410667303397414
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9306438752709474,0.9430386345483622,0.9405801225514082,0.9415618947319644
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9327753088178016,0.9450455692637005,0.9423826258682549,0.943496911256107
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.931086345985989,0.9430306499772803,0.9405746357436092,0.9416572333512407
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9295422839516163,0.9411504441274593,0.938056067824802,0.9393111171402602
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.930350243461392,0.9427872730745174,0.9397580363448158,0.9410879130621763
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9302771996491307,0.9426797065384003,0.9394794151579589,0.9408759880511436
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9309376689205593,0.9437121762086962,0.9399991382560178,0.9416044881742703
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.930644145004375,0.9425490231081914,0.9396987145965323,0.9409611704998333
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9307920128695214,0.9440116549502872,0.9405170319306002,0.9420551862470312
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9315261193667522,0.9436659922278663,0.9412979134932782,0.9422876860027545
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9305715327655983,0.9424535768205067,0.9395879408820956,0.9408638176220192
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9312318941436558,0.9439855693178435,0.9409715710379875,0.9422976613440538
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.931085590732391,0.9432982299278431,0.9404772004966258,0.9416282384417421
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9304236649004523,0.9428941038002285,0.9399737633382671,0.9412575040043981
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9304975179129968,0.9428431731121588,0.9399834013218513,0.9411941201303293
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9329217201224376,0.9450780489987386,0.9423478387701554,0.9435006381414853
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9302032387432149,0.9428754703727737,0.9395169069643229,0.9410566045176039
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9315992710723846,0.9439156915394366,0.9410020913340074,0.9422516938175312
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9317473007775876,0.944520169958318,0.9421800895012131,0.9430419405207324
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9309391254810695,0.9428309986167459,0.9398793107711476,0.9411637233470896
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9312316783569135,0.9431937626864322,0.940450887513907,0.9416002571091973
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9306447384179164,0.9433203599319965,0.9399485853843774,0.9414062309788228
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9304973560729403,0.9430651543225151,0.939855341073887,0.9412254150377819
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9322607113841533,0.9449356949540828,0.9411173009474666,0.9428499246090982
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9303508368749333,0.9425481216516867,0.9397002966992538,0.9408440556981172
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9312324336105113,0.9433181191554356,0.9403547550826182,0.9415418280779713
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9313784133416627,0.9437376938802767,0.9402039377153585,0.9418177042700056
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9310117916665318,0.9435840243869558,0.9406901576197757,0.9418556108417085
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9298367789081408,0.9427281366814366,0.9397855329484835,0.9410218636432497
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9313052076893447,0.9430072434634511,0.9402621645434858,0.9414752570176107
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9314525900343208,0.9436554718430911,0.940591482603568,0.9419701251536139
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9302038321567562,0.9419281817509549,0.9382912674092656,0.9399290376316832
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9302765522889039,0.9419569872310325,0.9391034168934832,0.9403653836223113
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9319675650947682,0.9441942862205857,0.9413793548694919,0.9425172700914581
Ap-25-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,10,1500,adaptive,0.003,1e-05,0.9323344025566414,0.9441868516012104,0.9414429393715992,0.942642842922156
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9316733398716718,0.9439103296457965,0.9414827743672263,0.9425450143289457
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9325543431937084,0.9448222178699055,0.9427045781187392,0.9436141351634715
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9321135448259195,0.94468396451274,0.9422415412240598,0.9432829788009368
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9320401773335449,0.9441634644537926,0.9415201529042841,0.9426756512881106
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9315261733134379,0.9434037033721759,0.9417163314748676,0.9423857244699765
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9324075003155882,0.9450734907472608,0.9429311697525806,0.9437308751453986
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9335094153150326,0.9453061546404029,0.9427965667148852,0.9438995988564581
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9316725306713881,0.9443745062555324,0.94105619620755,0.9423994609292651
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9332159992922195,0.9454983647136126,0.9425938942733036,0.943852546456245
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9322606034907821,0.9444686556695672,0.9415940142225517,0.9428065858897622
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9311585266512813,0.9435401819039162,0.9407036084904629,0.9419328176131515
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9313789528085185,0.9429052124501804,0.9402016378983437,0.941348525290147
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9307184295904044,0.9430979399551781,0.9409057998657204,0.9417909009264859
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9340250916823919,0.9458275738716448,0.9430255795939081,0.9442906274320375
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9304240425272512,0.9431892132875609,0.9403714728070647,0.9416076451155359
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9325547208205076,0.9438472412885541,0.9413238756418055,0.9424162574327537
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9320406089070294,0.9442673871458644,0.9413606173498497,0.9426467004750527
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9300562879717233,0.94233042721657,0.9396041808190301,0.9407350151299891
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9313795462220597,0.9434345055132184,0.9407908536794501,0.941949607297715
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9313790067552041,0.9435555441878627,0.9412664408462097,0.9421594257134087
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9314521045141507,0.9441625381041396,0.9417802324360146,0.9427650746815098
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9288812212666466,0.9409521587472147,0.9394451292169389,0.9400593722843048
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9307171888166362,0.9428472561147221,0.9404896567009262,0.9414821538959304
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9313067181965407,0.9441307598881377,0.9414617896577673,0.9425768441629823
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9340970565609421,0.9463024524574095,0.944420672972958,0.9451502861562975
